"","State_UTs_Code","District_Code","CD_Block_Code","Town_Village_Code","Ward_Code","EB_Code","State_UTs_Name","District_Name","Level","Name","Total_Rural_Urban","No_of_Households","Total_Population_Person","Total_Population_Male","Total_Population_Female","Population_in_the_age_group_0_6_Person","Population_in_the_age_group_0_6_Male","Population_in_the_age_group_0_6_Female","Scheduled_Castes_population_Person","Scheduled_Castes_population_Male","Scheduled_Castes_population_Female","Scheduled_Tribes_population_Person","Scheduled_Tribes_population_Male","Scheduled_Tribes_population_Female","Literates_Population_Person","Literates_Population_Male","Literates_Population_Female","Illiterate_Persons","Illiterate_Male","Illiterate_Female","Total_Worker_Population_Person","Total_Worker_Population_Male","Total_Worker_Population_Female","Main_Working_Population_Person","Main_Working_Population_Male","Main_Working_Population_Female","Main_Cultivator_Population_Person","Main_Cultivator_Population_Male","Main_Cultivator_Population_Female","Main_Agricultural_Labourers_Population_Person","Main_Agricultural_Labourers_Population_Male","Main_Agricultural_Labourers_Population_Female","Main_Household_Industries_Population_Person","Main_Household_Industries_Population_Male","Main_Household_Industries_Population_Female","Main_Other_Workers_Population_Person","Main_Other_Workers_Population_Male","Main_Other_Workers_Population_Female","Marginal_Worker_Population_Person","Marginal_Worker_Population_Male","Marginal_Worker_Population_Female","Marginal_Cultivator_Population_Person","Marginal_Cultivator_Population_Male","Marginal_Cultivator_Population_Female","Marginal_Agriculture_Labourers_Population_Person","Marginal_Agriculture_Labourers_Population_Male","Marginal_Agriculture_Labourers_Population_Female","Marginal_Household_Industries_Population_Person","Marginal_Household_Industries_Population_Male","Marginal_Household_Industries_Population_Female","Marginal_Other_Workers_Population_Person","Marginal_Other_Workers_Population_Male","Marginal_Other_Workers_Population_Female","Marginal_Worker_Population_3_6_Person","Marginal_Worker_Population_3_6_Male","Marginal_Worker_Population_3_6_Female","Marginal_Cultivator_Population_3_6_Person","Marginal_Cultivator_Population_3_6_Male","Marginal_Cultivator_Population_3_6_Female","Marginal_Agriculture_Labourers_Population_3_6_Person","Marginal_Agriculture_Labourers_Population_3_6_Male","Marginal_Agriculture_Labourers_Population_3_6_Female","Marginal_Household_Industries_Population_3_6_Person","Marginal_Household_Industries_Population_3_6_Male","Marginal_Household_Industries_Population_3_6_Female","Marginal_Other_Workers_Population_Person_3_6_Person","Marginal_Other_Workers_Population_Person_3_6_Male","Marginal_Other_Workers_Population_Person_3_6_Female","Marginal_Worker_Population_0_3_Person","Marginal_Worker_Population_0_3_Male","Marginal_Worker_Population_0_3_Female","Marginal_Cultivator_Population_0_3_Person","Marginal_Cultivator_Population_0_3_Male","Marginal_Cultivator_Population_0_3_Female","Marginal_Agriculture_Labourers_Population_0_3_Person","Marginal_Agriculture_Labourers_Population_0_3_Male","Marginal_Agriculture_Labourers_Population_0_3_Female","Marginal_Household_Industries_Population_0_3_Person","Marginal_Household_Industries_Population_0_3_Male","Marginal_Household_Industries_Population_0_3_Female","Marginal_Other_Workers_Population_0_3_Person","Marginal_Other_Workers_Population_0_3_Male","Marginal_Other_Workers_Population_0_3_Female","Non_Working_Population_Person","Non_Working_Population_Male","Non_Working_Population_Female"
"914",32,597,102,628169,0,0,"KERALA","Kottayam","VILLAGE","Meenadam (Part)","Rural",95,380,178,202,30,13,17,7,3,4,0,0,0,342,160,182,38,18,20,133,104,29,121,98,23,10,9,1,28,24,4,0,0,0,83,65,18,12,6,6,0,0,0,1,1,0,0,0,0,11,5,6,8,5,3,0,0,0,1,1,0,0,0,0,7,4,3,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3,247,74,173
"915",32,597,102,628175,0,0,"KERALA","Kottayam","TOWN","Vijayapuram (CT)","Urban",7425,29248,14137,15111,2188,1069,1119,2507,1251,1256,109,52,57,26462,12849,13613,2786,1288,1498,10920,7519,3401,9628,6954,2674,96,80,16,287,249,38,157,103,54,9088,6522,2566,1292,565,727,19,13,6,36,18,18,39,16,23,1198,518,680,1085,504,581,17,11,6,33,17,16,32,13,19,1003,463,540,207,61,146,2,2,0,3,1,2,7,3,4,195,55,140,18328,6618,11710
"916",32,597,102,628176,0,0,"KERALA","Kottayam","TOWN","Chengalam South (CT)","Urban",3865,16111,7921,8190,1571,836,735,708,356,352,32,18,14,14241,6994,7247,1870,927,943,5694,4306,1388,4527,3713,814,55,52,3,388,276,112,66,53,13,4018,3332,686,1167,593,574,18,14,4,353,89,264,4,2,2,792,488,304,1011,547,464,18,14,4,308,82,226,3,2,1,682,449,233,156,46,110,0,0,0,45,7,38,1,0,1,110,39,71,10417,3615,6802
"917",32,597,102,628177,0,0,"KERALA","Kottayam","TOWN","Nattakam (CT) (Part)","Urban",9760,38520,18757,19763,2993,1495,1498,2343,1160,1183,206,121,85,34803,17017,17786,3717,1740,1977,13141,9939,3202,11539,8991,2548,85,76,9,432,341,91,196,148,48,10826,8426,2400,1602,948,654,20,13,7,176,120,56,83,16,67,1323,799,524,1320,814,506,18,11,7,163,113,50,26,15,11,1113,675,438,282,134,148,2,2,0,13,7,6,57,1,56,210,124,86,25379,8818,16561
"918",32,597,102,628178,0,0,"KERALA","Kottayam","TOWN","Panachikkad (CT)","Urban",11004,43595,21370,22225,3546,1812,1734,2828,1391,1437,305,152,153,39163,19230,19933,4432,2140,2292,15226,11268,3958,13087,10223,2864,186,177,9,786,680,106,200,140,60,11915,9226,2689,2139,1045,1094,64,38,26,160,105,55,54,15,39,1861,887,974,1835,916,919,60,34,26,133,86,47,46,12,34,1596,784,812,304,129,175,4,4,0,27,19,8,8,3,5,265,103,162,28369,10102,18267
"919",32,597,102,628179,0,0,"KERALA","Kottayam","TOWN","Puthuppally (CT) (Part)","Urban",7570,29319,14151,15168,2272,1188,1084,1292,628,664,250,117,133,26510,12757,13753,2809,1394,1415,10632,7658,2974,8522,6385,2137,238,226,12,546,478,68,167,138,29,7571,5543,2028,2110,1273,837,93,80,13,288,204,84,89,40,49,1640,949,691,1701,1045,656,80,70,10,260,188,72,72,35,37,1289,752,537,409,228,181,13,10,3,28,16,12,17,5,12,351,197,154,18687,6493,12194
"920",32,597,103,0,0,0,"KERALA","Kottayam","CD BLOCK","Pampady","Total",33797,136170,66747,69423,11414,5741,5673,6485,3134,3351,1125,568,557,121966,59833,62133,14204,6914,7290,50605,37398,13207,42939,33395,9544,4894,4477,417,4245,3597,648,844,647,197,32956,24674,8282,7666,4003,3663,578,431,147,1025,729,296,239,104,135,5824,2739,3085,6516,3569,2947,511,385,126,901,666,235,209,98,111,4895,2420,2475,1150,434,716,67,46,21,124,63,61,30,6,24,929,319,610,85565,29349,56216
"921",32,597,103,0,0,0,"KERALA","Kottayam","CD BLOCK","Pampady","Rural",33715,135854,66594,69260,11395,5732,5663,6476,3130,3346,1125,568,557,121674,59691,61983,14180,6903,7277,50504,37320,13184,42876,33343,9533,4894,4477,417,4245,3597,648,844,647,197,32893,24622,8271,7628,3977,3651,575,428,147,1022,726,296,239,104,135,5792,2719,3073,6501,3562,2939,509,383,126,898,663,235,209,98,111,4885,2418,2467,1127,415,712,66,45,21,124,63,61,30,6,24,907,301,606,85350,29274,56076
"922",32,597,103,0,0,0,"KERALA","Kottayam","CD BLOCK","Pampady","Urban",82,316,153,163,19,9,10,9,4,5,0,0,0,292,142,150,24,11,13,101,78,23,63,52,11,0,0,0,0,0,0,0,0,0,63,52,11,38,26,12,3,3,0,3,3,0,0,0,0,32,20,12,15,7,8,2,2,0,3,3,0,0,0,0,10,2,8,23,19,4,1,1,0,0,0,0,0,0,0,22,18,4,215,75,140
"923",32,597,103,628160,0,0,"KERALA","Kottayam","VILLAGE","Akalakunnam","Rural",3712,15082,7379,7703,1166,566,600,822,390,432,75,42,33,13520,6653,6867,1562,726,836,5940,4140,1800,5027,3788,1239,575,531,44,800,560,240,157,109,48,3495,2588,907,913,352,561,59,40,19,194,110,84,76,10,66,584,192,392,734,295,439,48,32,16,168,102,66,68,9,59,450,152,298,179,57,122,11,8,3,26,8,18,8,1,7,134,40,94,9142,3239,5903
"924",32,597,103,628161,0,0,"KERALA","Kottayam","VILLAGE","Chengalam East","Rural",1215,5226,2519,2707,446,218,228,130,61,69,11,6,5,4661,2240,2421,565,279,286,2061,1451,610,1870,1331,539,420,348,72,278,218,60,15,10,5,1157,755,402,191,120,71,11,9,2,37,33,4,5,4,1,138,74,64,169,112,57,10,8,2,32,29,3,5,4,1,122,71,51,22,8,14,1,1,0,5,4,1,0,0,0,16,3,13,3165,1068,2097
"925",32,597,103,628162,0,0,"KERALA","Kottayam","VILLAGE","Anikkad","Rural",4218,16897,8359,8538,1449,739,710,598,282,316,156,75,81,14954,7376,7578,1943,983,960,6635,4717,1918,5525,4227,1298,518,466,52,506,429,77,100,67,33,4401,3265,1136,1110,490,620,62,31,31,137,100,37,21,8,13,890,351,539,875,410,465,47,25,22,109,86,23,16,7,9,703,292,411,235,80,155,15,6,9,28,14,14,5,1,4,187,59,128,10262,3642,6620
"926",32,597,103,628163,0,0,"KERALA","Kottayam","VILLAGE","Kooroppada","Rural",6551,25999,12762,13237,2077,1062,1015,1092,527,565,96,51,45,23449,11510,11939,2550,1252,1298,9582,7250,2332,8174,6411,1763,860,819,41,735,672,63,146,120,26,6433,4800,1633,1408,839,569,163,140,23,223,164,59,26,18,8,996,517,479,1213,769,444,141,120,21,194,148,46,23,17,6,855,484,371,195,70,125,22,20,2,29,16,13,3,1,2,141,33,108,16417,5512,10905
"927",32,597,103,628169,0,0,"KERALA","Kottayam","VILLAGE","Meenadam (Part)","Rural",3173,12524,6185,6339,1012,521,491,470,231,239,107,54,53,11340,5593,5747,1184,592,592,4607,3452,1155,4104,3243,861,622,567,55,379,359,20,81,63,18,3022,2254,768,503,209,294,25,18,7,12,8,4,8,3,5,458,180,278,409,184,225,22,15,7,11,7,4,5,2,3,371,160,211,94,25,69,3,3,0,1,1,0,3,1,2,87,20,67,7917,2733,5184
"928",32,597,103,628170,0,0,"KERALA","Kottayam","VILLAGE","Pampady","Rural",8968,35627,17318,18309,3026,1494,1532,1963,948,1015,574,285,289,31976,15559,16417,3651,1759,1892,12605,9444,3161,10725,8409,2316,952,844,108,728,664,64,259,206,53,8786,6695,2091,1880,1035,845,156,113,43,196,146,50,71,37,34,1457,739,718,1646,933,713,146,108,38,172,131,41,64,35,29,1264,659,605,234,102,132,10,5,5,24,15,9,7,2,5,193,80,113,23022,7874,15148
"929",32,597,103,628198,0,0,"KERALA","Kottayam","VILLAGE","Elikkulam","Rural",2458,10419,5147,5272,934,483,451,355,170,185,12,7,5,9308,4591,4717,1111,556,555,3939,2999,940,3048,2460,588,531,506,25,461,361,100,30,24,6,2026,1569,457,891,539,352,62,55,7,97,58,39,2,0,2,730,426,304,778,480,298,61,54,7,89,56,33,0,0,0,628,370,258,113,59,54,1,1,0,8,2,6,2,0,2,102,56,46,6480,2148,4332
"930",32,597,103,628199,0,0,"KERALA","Kottayam","VILLAGE","Elamgulam","Rural",3420,14080,6925,7155,1285,649,636,1046,521,525,94,48,46,12466,6169,6297,1614,756,858,5135,3867,1268,4403,3474,929,416,396,20,358,334,24,56,48,8,3573,2696,877,732,393,339,37,22,15,126,107,19,30,24,6,539,240,299,677,379,298,34,21,13,123,104,19,28,24,4,492,230,262,55,14,41,3,1,2,3,3,0,2,0,2,47,10,37,8945,3058,5887
"931",32,597,103,628179,0,0,"KERALA","Kottayam","TOWN","Puthuppally (CT) (Part)","Urban",82,316,153,163,19,9,10,9,4,5,0,0,0,292,142,150,24,11,13,101,78,23,63,52,11,0,0,0,0,0,0,0,0,0,63,52,11,38,26,12,3,3,0,3,3,0,0,0,0,32,20,12,15,7,8,2,2,0,3,3,0,0,0,0,10,2,8,23,19,4,1,1,0,0,0,0,0,0,0,22,18,4,215,75,140
"932",32,597,104,0,0,0,"KERALA","Kottayam","CD BLOCK","Veliyanad (Part)","Total",38,156,79,77,21,13,8,6,4,2,0,0,0,134,66,68,22,13,9,56,42,14,50,38,12,3,1,2,27,18,9,0,0,0,20,19,1,6,4,2,0,0,0,4,2,2,0,0,0,2,2,0,5,4,1,0,0,0,3,2,1,0,0,0,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,100,37,63
"933",32,597,104,0,0,0,"KERALA","Kottayam","CD BLOCK","Veliyanad (Part)","Rural",20,77,36,41,7,3,4,6,4,2,0,0,0,69,33,36,8,3,5,26,18,8,21,14,7,3,1,2,10,6,4,0,0,0,8,7,1,5,4,1,0,0,0,3,2,1,0,0,0,2,2,0,5,4,1,0,0,0,3,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,33
"934",32,597,104,0,0,0,"KERALA","Kottayam","CD BLOCK","Veliyanad (Part)","Urban",18,79,43,36,14,10,4,0,0,0,0,0,0,65,33,32,14,10,4,30,24,6,29,24,5,0,0,0,17,12,5,0,0,0,12,12,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,49,19,30
"935",32,597,104,628183,0,0,"KERALA","Kottayam","VILLAGE","Changanassery (Part)","Rural",20,77,36,41,7,3,4,6,4,2,0,0,0,69,33,36,8,3,5,26,18,8,21,14,7,3,1,2,10,6,4,0,0,0,8,7,1,5,4,1,0,0,0,3,2,1,0,0,0,2,2,0,5,4,1,0,0,0,3,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,33
"936",32,597,104,628177,0,0,"KERALA","Kottayam","TOWN","Nattakam (CT) (Part)","Urban",18,79,43,36,14,10,4,0,0,0,0,0,0,65,33,32,14,10,4,30,24,6,29,24,5,0,0,0,17,12,5,0,0,0,12,12,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,49,19,30
"937",32,597,105,0,0,0,"KERALA","Kottayam","CD BLOCK","Madappally","Total",55698,223875,108703,115172,20098,10206,9892,22895,11183,11712,923,451,472,199033,96798,102235,24842,11905,12937,73674,55856,17818,60668,48389,12279,2955,2708,247,3970,3330,640,1449,1172,277,52294,41179,11115,13006,7467,5539,677,461,216,1650,1058,592,511,278,233,10168,5670,4498,11105,6591,4514,596,396,200,1233,871,362,443,252,191,8833,5072,3761,1901,876,1025,81,65,16,417,187,230,68,26,42,1335,598,737,150201,52847,97354
"938",32,597,105,0,0,0,"KERALA","Kottayam","CD BLOCK","Madappally","Rural",35813,143573,69750,73823,12790,6474,6316,15633,7618,8015,761,375,386,127658,62174,65484,15915,7576,8339,48094,36455,11639,39176,31161,8015,2511,2285,226,3312,2737,575,1015,815,200,32338,25324,7014,8918,5294,3624,596,405,191,1368,852,516,416,234,182,6538,3803,2735,7481,4631,2850,520,344,176,995,688,307,367,215,152,5599,3384,2215,1437,663,774,76,61,15,373,164,209,49,19,30,939,419,520,95479,33295,62184
"939",32,597,105,0,0,0,"KERALA","Kottayam","CD BLOCK","Madappally","Urban",19885,80302,38953,41349,7308,3732,3576,7262,3565,3697,162,76,86,71375,34624,36751,8927,4329,4598,25580,19401,6179,21492,17228,4264,444,423,21,658,593,65,434,357,77,19956,15855,4101,4088,2173,1915,81,56,25,282,206,76,95,44,51,3630,1867,1763,3624,1960,1664,76,52,24,238,183,55,76,37,39,3234,1688,1546,464,213,251,5,4,1,44,23,21,19,7,12,396,179,217,54722,19552,35170
"940",32,597,105,628180,0,0,"KERALA","Kottayam","VILLAGE","Vakathanam","Rural",4972,19589,9429,10160,1526,756,770,1057,513,544,72,35,37,17727,8565,9162,1862,864,998,6628,4909,1719,5492,4267,1225,368,328,40,295,251,44,139,99,40,4690,3589,1101,1136,642,494,52,32,20,115,94,21,31,19,12,938,497,441,823,480,343,40,22,18,77,61,16,25,16,9,681,381,300,313,162,151,12,10,2,38,33,5,6,3,3,257,116,141,12961,4520,8441
"941",32,597,105,628181,0,0,"KERALA","Kottayam","VILLAGE","Kurichy","Rural",8812,35815,17502,18313,3254,1641,1613,4628,2236,2392,255,124,131,31644,15538,16106,4171,1964,2207,11924,9124,2800,9891,7877,2014,381,325,56,653,476,177,232,187,45,8625,6889,1736,2033,1247,786,139,76,63,231,124,107,83,46,37,1580,1001,579,1763,1122,641,117,62,55,170,98,72,72,41,31,1404,921,483,270,125,145,22,14,8,61,26,35,11,5,6,176,80,96,23891,8378,15513
"942",32,597,105,628182,0,0,"KERALA","Kottayam","VILLAGE","Vazhappally Padinjaru (Part)","Rural",2622,10655,5173,5482,1046,529,517,895,435,460,46,21,25,9226,4507,4719,1429,666,763,3687,2758,929,3037,2467,570,196,185,11,277,211,66,46,38,8,2518,2033,485,650,291,359,12,8,4,218,84,134,14,5,9,406,194,212,430,218,212,12,8,4,132,57,75,4,2,2,282,151,131,220,73,147,0,0,0,86,27,59,10,3,7,124,43,81,6968,2415,4553
"943",32,597,105,628183,0,0,"KERALA","Kottayam","VILLAGE","Changanassery (Part)","Rural",1096,4677,2233,2444,462,236,226,914,454,460,8,3,5,4048,1950,2098,629,283,346,1793,1207,586,1477,1082,395,62,58,4,425,275,150,33,21,12,957,728,229,316,125,191,13,7,6,140,24,116,4,2,2,159,92,67,233,105,128,13,7,6,85,21,64,4,2,2,131,75,56,83,20,63,0,0,0,55,3,52,0,0,0,28,17,11,2884,1026,1858
"944",32,597,105,628184,0,0,"KERALA","Kottayam","VILLAGE","Madappally","Rural",8765,35176,17158,18018,3259,1666,1593,4088,2003,2085,131,70,61,31273,15272,16001,3903,1886,2017,11435,8870,2565,9233,7452,1781,676,613,63,577,534,43,241,201,40,7739,6104,1635,2202,1418,784,197,141,56,225,178,47,79,36,43,1701,1063,638,1969,1289,680,179,125,54,191,155,36,72,33,39,1527,976,551,233,129,104,18,16,2,34,23,11,7,3,4,174,87,87,23741,8288,15453
"945",32,597,105,628185,0,0,"KERALA","Kottayam","VILLAGE","Thottackad","Rural",3476,13990,6841,7149,1190,588,602,948,467,481,115,55,60,12579,6146,6433,1411,695,716,4875,3664,1211,3901,3111,790,310,295,15,350,313,37,182,149,33,3059,2354,705,974,553,421,87,73,14,205,146,59,68,35,33,614,299,315,861,524,337,82,69,13,157,137,20,62,33,29,560,285,275,113,29,84,5,4,1,48,9,39,6,2,4,54,14,40,9115,3177,5938
"946",32,597,105,628186,0,0,"KERALA","Kottayam","VILLAGE","Karukachal","Rural",5891,22977,11072,11905,1997,1030,967,2995,1462,1533,131,67,64,20530,9885,10645,2447,1187,1260,7573,5789,1784,5971,4774,1197,496,460,36,703,647,56,140,119,21,4632,3548,1084,1602,1015,587,95,67,28,234,202,32,137,91,46,1136,655,481,1397,890,507,76,50,26,183,159,24,128,88,40,1010,593,417,205,125,80,19,17,2,51,43,8,9,3,6,126,62,64,15404,5283,10121
"947",32,597,105,628187,0,0,"KERALA","Kottayam","VILLAGE","Nedumkunnam (Part)","Rural",179,694,342,352,56,28,28,108,48,60,3,0,3,631,311,320,63,31,32,179,134,45,174,131,43,22,21,1,32,30,2,2,1,1,118,79,39,5,3,2,1,1,0,0,0,0,0,0,0,4,2,2,5,3,2,1,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,208,307
"948",32,597,105,628191,0,0,"KERALA","Kottayam","TOWN","Chethipuzha (CT)","Urban",6201,25145,12128,13017,2185,1089,1096,1327,645,682,34,17,17,22439,10845,11594,2706,1283,1423,8016,5899,2117,6689,5200,1489,129,123,6,124,106,18,98,77,21,6338,4894,1444,1327,699,628,15,11,4,76,63,13,19,12,7,1217,613,604,1193,622,571,14,10,4,64,57,7,18,11,7,1097,544,553,134,77,57,1,1,0,12,6,6,1,1,0,120,69,51,17129,6229,10900
"949",32,597,105,628192,0,0,"KERALA","Kottayam","TOWN","Thrikkodithanam (CT)","Urban",8395,33819,16504,17315,3160,1657,1503,3527,1749,1778,99,44,55,30006,14633,15373,3813,1871,1942,11154,8500,2654,9455,7652,1803,239,227,12,277,250,27,220,185,35,8719,6990,1729,1699,848,851,33,24,9,65,48,17,54,22,32,1547,754,793,1508,772,736,32,23,9,53,40,13,40,18,22,1383,691,692,191,76,115,1,1,0,12,8,4,14,4,10,164,63,101,22665,8004,14661
"950",32,597,105,628193,0,0,"KERALA","Kottayam","TOWN","Paippad (CT)","Urban",5289,21338,10321,11017,1963,986,977,2408,1171,1237,29,15,14,18930,9146,9784,2408,1175,1233,6410,5002,1408,5348,4376,972,76,73,3,257,237,20,116,95,21,4899,3971,928,1062,626,436,33,21,12,141,95,46,22,10,12,866,500,366,923,566,357,30,19,11,121,86,35,18,8,10,754,453,301,139,60,79,3,2,1,20,9,11,4,2,2,112,47,65,14928,5319,9609
"951",32,597,106,0,0,0,"KERALA","Kottayam","CD BLOCK","Vazhoor","Total",30204,120263,58467,61796,10464,5240,5224,9605,4685,4920,631,301,330,107592,52373,55219,12671,6094,6577,43286,32143,11143,34778,27422,7356,3552,3258,294,3562,3191,371,861,652,209,26803,20321,6482,8508,4721,3787,751,581,170,1161,720,441,509,258,251,6087,3162,2925,6776,3948,2828,590,470,120,879,565,314,356,173,183,4951,2740,2211,1732,773,959,161,111,50,282,155,127,153,85,68,1136,422,714,76977,26324,50653
"952",32,597,106,0,0,0,"KERALA","Kottayam","CD BLOCK","Vazhoor","Rural",30204,120263,58467,61796,10464,5240,5224,9605,4685,4920,631,301,330,107592,52373,55219,12671,6094,6577,43286,32143,11143,34778,27422,7356,3552,3258,294,3562,3191,371,861,652,209,26803,20321,6482,8508,4721,3787,751,581,170,1161,720,441,509,258,251,6087,3162,2925,6776,3948,2828,590,470,120,879,565,314,356,173,183,4951,2740,2211,1732,773,959,161,111,50,282,155,127,153,85,68,1136,422,714,76977,26324,50653
"953",32,597,106,0,0,0,"KERALA","Kottayam","CD BLOCK","Vazhoor","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"954",32,597,106,628187,0,0,"KERALA","Kottayam","VILLAGE","Nedumkunnam (Part)","Rural",5400,21700,10506,11194,1888,958,930,2069,980,1089,139,56,83,19446,9389,10057,2254,1117,1137,7693,5590,2103,6233,4766,1467,596,537,59,704,627,77,128,99,29,4805,3503,1302,1460,824,636,186,151,35,209,169,40,28,8,20,1037,496,541,1281,773,508,183,148,35,186,160,26,26,8,18,886,457,429,179,51,128,3,3,0,23,9,14,2,0,2,151,39,112,14007,4916,9091
"955",32,597,106,628188,0,0,"KERALA","Kottayam","VILLAGE","Vazhoor","Rural",6110,23909,11634,12275,1961,980,981,1678,836,842,77,46,31,21542,10483,11059,2367,1151,1216,9019,6574,2445,7130,5555,1575,730,677,53,838,742,96,260,199,61,5302,3937,1365,1889,1019,870,229,167,62,250,150,100,308,164,144,1102,538,564,1409,772,637,140,107,33,149,99,50,218,116,102,902,450,452,480,247,233,89,60,29,101,51,50,90,48,42,200,88,112,14890,5060,9830
"956",32,597,106,628189,0,0,"KERALA","Kottayam","VILLAGE","Kangazha","Rural",5326,21340,10349,10991,1872,928,944,1372,665,707,89,42,47,19013,9238,9775,2327,1111,1216,6595,5215,1380,5525,4524,1001,627,598,29,580,528,52,92,75,17,4226,3323,903,1070,691,379,97,88,9,81,62,19,31,7,24,861,534,327,1002,661,341,92,84,8,77,59,18,30,6,24,803,512,291,68,30,38,5,4,1,4,3,1,1,1,0,58,22,36,14745,5134,9611
"957",32,597,106,628190,0,0,"KERALA","Kottayam","VILLAGE","Vellavoor","Rural",4337,17150,8351,8799,1470,760,710,2405,1185,1220,112,52,60,15311,7451,7860,1839,900,939,6356,4688,1668,4380,3684,696,714,674,40,776,717,59,120,89,31,2770,2204,566,1976,1004,972,120,87,33,381,140,241,89,54,35,1386,723,663,1229,650,579,82,60,22,248,63,185,36,19,17,863,508,355,747,354,393,38,27,11,133,77,56,53,35,18,523,215,308,10794,3663,7131
"958",32,597,106,628200,0,0,"KERALA","Kottayam","VILLAGE","Chirakkadavu","Rural",7386,29717,14430,15287,2792,1384,1408,1799,880,919,140,68,72,26398,12880,13518,3319,1550,1769,11419,8316,3103,9973,7625,2348,615,513,102,473,394,79,245,175,70,8640,6543,2097,1446,691,755,75,46,29,115,95,20,48,22,26,1208,528,680,1271,640,631,62,42,20,101,85,16,41,21,20,1067,492,575,175,51,124,13,4,9,14,10,4,7,1,6,141,36,105,18298,6114,12184
"959",32,597,106,628201,0,0,"KERALA","Kottayam","VILLAGE","Cheruvally","Rural",1645,6447,3197,3250,481,230,251,282,139,143,74,37,37,5882,2932,2950,565,265,300,2204,1760,444,1537,1268,269,270,259,11,191,183,8,16,15,1,1060,811,249,667,492,175,44,42,2,125,104,21,5,3,2,493,343,150,584,452,132,31,29,2,118,99,19,5,3,2,430,321,109,83,40,43,13,13,0,7,5,2,0,0,0,63,22,41,4243,1437,2806
"960",32,597,107,0,0,0,"KERALA","Kottayam","CD BLOCK","Kanjirappally","Total",51262,209382,102682,106700,20826,10663,10163,23576,11649,11927,6603,3253,3350,182036,89627,92409,27346,13055,14291,76361,57253,19108,62513,50370,12143,4967,4526,441,6028,4971,1057,1185,918,267,50333,39955,10378,13848,6883,6965,554,364,190,1564,1046,518,275,139,136,11455,5334,6121,10932,5927,5005,476,308,168,1336,946,390,214,112,102,8906,4561,4345,2916,956,1960,78,56,22,228,100,128,61,27,34,2549,773,1776,133021,45429,87592
"961",32,597,107,0,0,0,"KERALA","Kottayam","CD BLOCK","Kanjirappally","Rural",51262,209382,102682,106700,20826,10663,10163,23576,11649,11927,6603,3253,3350,182036,89627,92409,27346,13055,14291,76361,57253,19108,62513,50370,12143,4967,4526,441,6028,4971,1057,1185,918,267,50333,39955,10378,13848,6883,6965,554,364,190,1564,1046,518,275,139,136,11455,5334,6121,10932,5927,5005,476,308,168,1336,946,390,214,112,102,8906,4561,4345,2916,956,1960,78,56,22,228,100,128,61,27,34,2549,773,1776,133021,45429,87592
"962",32,597,107,0,0,0,"KERALA","Kottayam","CD BLOCK","Kanjirappally","Urban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"963",32,597,107,628194,0,0,"KERALA","Kottayam","VILLAGE","Koottickal","Rural",2602,10442,5184,5258,981,472,509,879,435,444,221,118,103,9149,4609,4540,1293,575,718,4121,2998,1123,3332,2667,665,283,269,14,150,118,32,22,15,7,2877,2265,612,789,331,458,31,25,6,31,17,14,2,0,2,725,289,436,637,294,343,27,21,6,28,16,12,2,0,2,580,257,323,152,37,115,4,4,0,3,1,2,0,0,0,145,32,113,6321,2186,4135
"964",32,597,107,628195,0,0,"KERALA","Kottayam","VILLAGE","Mundakayam","Rural",4961,19939,9726,10213,1936,967,969,2349,1161,1188,214,114,100,17266,8503,8763,2673,1223,1450,7387,5423,1964,5762,4600,1162,364,344,20,436,361,75,60,46,14,4902,3849,1053,1625,823,802,43,25,18,176,105,71,16,9,7,1390,684,706,1350,716,634,39,22,17,157,97,60,11,7,4,1143,590,553,275,107,168,4,3,1,19,8,11,5,2,3,247,94,153,12552,4303,8249
